Id,Title,Metadata,Description
273e9beb9e522077,Data Scientist Python Software - London - job post,£350 - £500 a day -  Full-time,"


Job Reference: NJ0129
Date Posted: 15 May 2023
Recruiter: Nexus Jobs
Location: London
Salary: £350 to £500 Per Day
Sector: I.T. & Communications
Job Type: Contract
Duration: 6 months
Work Hours: Full Time
Contact: Jas Gujral
Email: cv@nexusjobs.com
Telephone: 020 7488 6900




Job Description

Data Scientist and Python Software Developer - London


 We're looking to recruit a Data Scientist and Python Software Developer with data science skills to join a product team that is focused on building well engineered products.


 The products provide an intuitive way for retailers and suppliers to interact and consume 'big data' analytics to make better business decisions.


 This role would consist of working together with a team of statistical analysts, understanding their methodologies and algorithms, and turning them into production ready code written in Python.


 This role would also require occasional travel to Paris or Munich.


 Main skills:
 Excellent knowledge of Python and it's related data science libraries (scikit, pandas, etc)
 Prior experience of using Python to perform calculations and generate datasets
 Good statistical knowledge
 Excellent communication and decision making skills
 Exposure to working with REST API's


 Any of the following skills would be an added bonus:


 Has run code across Hadoop/MapReduce clusters
 Has code running in a production environment
 Used SAS before (or at least can decipher SAS code)
 Worked with very large data sets before (billions of records)
 Knowledge of SQL/NoSQL database
 Knowledge or experience in D3.js
 Experience acting as a mentor/trainer in Python


 This is 6 month assignment in London with travel to Paris and Munich.


 Please send your CV to us in Word format along with daily rate and availability.




"
825c067ed0a70ef2,"Head of Data Science, Europe - job post",Full-time,"

Head of Data Science, Europe
 Location: London, UK.

 About Argus



 Argus is an independent media organisation with 1,300 staff. It is headquartered in London and has 29 offices in the world’s principal commodity trading and production centres. Argus produces price assessments and analysis of international energy and other commodity markets and offers bespoke consulting services and industry-leading conferences. Companies in 140 countries around the world use Argus data to index physical trade and as benchmarks in financial derivative markets as well as for analysis and planning purposes.
 




  Argus was founded in 1970 and is a privately held UK-registered company. It is owned by employee shareholders, global growth equity firm General Atlantic and Hg, the specialist software and technology services investor. Argus Media is committed to ensuring career and personal growth for all its staff and provides extensive training and career development opportunities, as well as participation in employee-led initiatives, including a women’s network. Our core values are Excellence, Integrity, Partnership and Inclusivity.
 


 What will you be doing?

 


  Argus is seeking for a Head of Data Science (Europe) to support the design, development, and implementation of Argus next generation Data Science studio. The role will also lead the regional team of Data Scientists and Data Engineers to execute a roadmap that successfully migrates existing models and processes in to the new Data Science studio while delivering new models that add value across the Argus Data Science areas of responsibility.
 




  The vision is to create a single enterprise-grade studio for company-wide data exploration, modelling, generation of signals and insights while preparing Argus to exploit further the power of AI and ML.
 


 You will be working alongside Stakeholders from different areas, such as Technology, Editorial, Marketing, Sales, so you will need to be a natural team player and ready to rise to the challenge of working in a fast-paced environment.
 


 Key 
R
esponsibilities



 Work with senior leadership to implement new data processes that enable model governance, automation and accurate forecasts. 
Design and implement strategic data workflow processes that are scalable, meet requirements for data and model governance (i.e., SR11-7) and optimise the throughput of model development. 
Lead and manage the regional team
 Partner with other teams to establish around the clock support for data curation and models and to help execute the roadmap
 Ensure the team executes with discipline and delivers on model governance expectations. 
Manage workload and priorities. 
Be pro-active in identifying opportunities for modelling and workflow requirements for the new Argus Data Science studio. 
Review existing methodology used in the development of the Argus Forward Curves & Argus Possibility Curves. 
Lead the development of new curves (Argus Forward Curves & Argus Possibility Curves for new products)
 Contribute to the enhancement of the Argus AI/ML library for Argus Forward Curves & Argus Possibility Curves that can be used globally.
 Contribute to the commercialisation of Argus Forward Curves & Argus Possibility Curves, supporting sales and marketing departments.





Skills & Experience



 MSc or PhD in Data Science, Statistics, Mathematics, Computer Science or related discipline. 
An experienced Head of Data Science or Modelling. 
Proficient in R and SQL. 
10+ years of experience with data automation, databases and analytics technologies. 
5+ years developing descriptive and predictive models. 
Strong leadership and people management qualities. 
Ability to multi-task and manage multiple projects and stakeholders simultaneously and under tight deadlines is important/. 
You should be naturally curious and a keen puzzle solver, we recognise the power of fresh ideas and approaches that team members can bring.
 Any experience with energy commodities is a plus



 What’s in it for you
:



 Competitive salary and company bonus scheme
 Group pension scheme
 Group healthcare and life assurance scheme
 Flexible working environment
 25 days holiday with annual increase up to 30 days
 Subsidised gym membership
 Season ticket travel loans
 Cycle to work scheme
 Extensive internal and external training


 For more details about the company and to apply please make sure you 
upload your CV
 via our website: www.argusmedia.com/en/careers/open-positions
 


 By submitting your job application, you automatically acknowledge and consent to the collection, use and/or disclosure of your personal data to the Company. Argus is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender, sexual orientation, gender identity,
 
disability
 
or veteran status.


"
c80bee20661bb2c6,Postdoctoral Research Assistant in Data Visualization and Machine Learning - job post,"£35,308 - £43,155 a year -  Full-time, Fixed term contract","

  We are seeking a Postdoctoral Research Assistant to join an EPSRC funded R&D project to develop a novel software platform for supporting multiple machine-learning (ML) workflows. The platform will features tools for model lifecycle management, ensemble model creation and evaluation, and ML-assisted human decision-making, and these tools will all need to be enabled by visualization and visual analytics (VIS).
 


  The successful candidate will be working as in a collaborative project, which involves the University of Oxford, UK Science and Technology Facilities Council, and an industrial partner. The full-time post is available from 01 September 2023 and fixed-term until 31 August 2026.
 


  The post-holder is expected to possess a relevant PhD/DPhil (or near completion) in a relevant field, or possess equivalent demonstrable work experience in a relevant industry. The successful candidate should be able to demonstrate solid knowledge and experience of software engineering, and knowledge of machine learning, image processing, computer vision, data visualization.
 


  Informal enquiries may be addressed to Professor Min Chen (min.chen@eng.ox.ac.uk)
 


  For information about working at the Department, see www.eng.ox.ac.uk/about/work-with-us/
 


  Only online applications received before 
  midday on
29 June 2023 can be considered. You will be required to upload a covering letter/supporting statement, including a brief statement of research interests (describing how past experience and future plans fit with the advertised position), CV and the details of two referees as part of your online application.
 


  The Department holds an Athena Swan Bronze award, highlighting its commitment to promoting women in Science, Engineering and Technology.
 
"
2577474b9f7a5132,Junior Insights Coordinator - job post,Up to £23 an hour -  Fixed term contract,"
We’re excited to partner with one of the worlds largest FMCG clients as the seek to hire a Project Coordinator for the Insights team on an immediate starting, 12 month contract role. This is a perfect opportunity for a driven junior professional who is eager to build their skillset within the world of consumer insights. 
In this integral team role, you will be deep diving into data sets and leveraging consumer insights to develop customer stories and support in building effective products of the future. 

Key Role Responsibilities:

Play a key role within a large, cross-functional team and support in translating briefs into robust programmes 
Support in the planning, co-ordination and execution of data programmes using panel, qualitative and quantitative testing as required.
End to end delivery for both qualitative and quantitative consumer market research projects via internal and external partners
Analyse and report consumer data to a high standard and evaluate alongside tech data to build recommendations and support strategic next steps
Work with the data team to clean, transform and structure statistical data analysis 
Build collaborative relationships with both internal and external partners
Effectively present data in an engaging form, tailored to the audience
Ensure all research is managed to the highest standard and respectful of GDPR guidelines

Key Skills Required: 

Ideally hold a degree in Data Science, Market Research or similar
Possess a passion for consumers, market research and data analysis
Driven to develop career and learn new business and technical skills
Strong interest//knowledge of quantitative or qualitative market research methods 


Job Information


     Job Reference: JO-2305-334645
   

     Salary: £0.00 - £23.00 per hour
   

     Salary per: hour
   

     Job Duration: 12 Months
   

     Job Start Date: ASAP
   

     Job Industries: Analytics Jobs
   

     Job Locations: Greater London
   

     Job Types: Contract
   


"
9e1be985c69b6947,Data Manager Consultant - job post,Full-time,"
 Company Description
  About us
 We believe in the power of ingenuity to build a positive human future.
 As strategies, technologies and innovation collide, we create opportunity from complexity.
 Our diverse teams of experts combine innovative thinking and breakthrough use of technologies to progress further, faster. Our clients adapt and transform, and together we achieve enduring results.
 An innovation and transformation consultancy, we are over 4000 specialists in consumer and manufacturing, defence and security, energy and utilities, financial services, government and public services, health and life sciences, and transport. Our people are strategists, innovators, designers, consultants, digital experts, scientists, engineers and technologists.
 We operate globally from offices across the UK, US, Netherlands and Nordics.
 PA. Bringing Ingenuity to Life.



 Job Description
  We are seeking an experienced Data Scientist to join our team. The ideal candidate will have a strong background in data science, mathematical modelling and ML, with a focus on using advanced analytics techniques to support data centric decision making in government organizations, police forces, aerospace, defence, and security businesses. Our company is committed to helping these organizations anticipate threats, keep people safe, and meet their clients' needs.
 The successful candidate will work closely with senior leadership to identify business opportunities, assess risks, and recommend data-driven solutions that drive business growth.



 Qualifications
 

 A degree, Masters or PhD from a leading university in data science, mathematics, operational research, physics, or statistics
 Experience of conducting analysis for evidence-based decision making, developing models and analyses to support data centric decision making
 Experience in working in the Defence and Security sector.
 Experience working with clients to translate business needs into solutions
 Experience of working across the full modelling lifecycle - problem formulation, exploratory data analysis, model design, build, testing and handover
 Experience working with common tools like python, SQL and Excel for modelling and analysis
 An inquisitive mind that wants to solve the trickiest challenges whilst working with incredible colleagues.
 Experience of leading and delivering solutions that involved one or more of the following specialisms: advanced analytics and data science, developing operational research models, big data platforms, data visualisation or dashboard development.
 Experience of leading and delivering complex business intelligence and analytical projects
 A genuine affinity for problem solving - an inquisitive mind who wants to solve the trickiest challenges whilst working with incredible colleagues


 **Given the information restriction levels on the work we do in this space, current L3 Clearance is a requirement for this role.
 Additional Information
  Inclusion & Diversity
 We believe that diversity makes us a stronger firm and look to employ people with different ideas, styles and skill sets. This diversity stimulates a rich, creative environment – one in which our people develop, and our clients enjoy enduring results. We’re committed to recruiting, promoting and rewarding our people solely based on their ability to contribute to PA’s goals, without regard to their sex, race, disability, religion, national origin, ethnicity, sexual orientation, age or marital status.
 Should you need any adjustments to the recruitment process, at either application or interview, please contact us on recruitmentenquiries@paconsulting.com
"
a36a70d396a8e0ae,Data Scientist – Gaming Production House - job post,"£80,000 - £120,000 a year","

£80 – £120K + EOY company bonus
 Please note;My client isnot ableto sponsor applicants who do not hold UK or EU passports.
 I’m seeking a world-class data-scientist for a cutting-edge eSports and Gaming production house who have their own proprietary tech and create immersive streaming and broadcast experiences for household brands such as Red Bull Racing, EA Games, The BAFTA Awards, PlayStation, Unilever, Activision, Coca Cola and many more. My client has unrivalled access to data across multiple touch-points and is seeking a data leader who can come in and join the dots, extracting value out of the data for the business to have high-end strategic conversations with partner brands around engagement and interaction metrics.
 My client creates experiences for video games clients in three areas; content creation / live streamed events and experiences.
 The ideal candidate will have a unique ability at seeing the story in data and being able to extrapolate the value in the reservoir of data at my client’s disposal.
 
Candidate Attributes:
 



    Proven experience as a data architect – experience in data mining and extraction and then using data-visualization tools to be able to organise and create compelling narratives
    


    Proficient in MS T-SQL / another relational database
    


    Programming skills are desirable
    


    Data table design
    


    Stored procedure
    


    AWS Dynamo / No-SQL (Document-based data Json data)
    


    Json Data
    


    Kinesis or similar
    


    Google Analytics Tableau, Google Analytics and various data modeling programmes
    


    Track record at being able to create slick data stories, narratives, and actionable insights out of complex data sets – being able to identify the value-chain story through the noise
    


    Experience in Machine Learning and AI is also advantegeous
   







Category
Marketing




Offered Salary
£80 - £120K + EOY company bonus 




Job Location
London




Job Type
Hybrid


"
1989d79834447d23,Pricing Data Scientist (Motor) - job post,"£100,000 a year -  Permanent","

Job Details



Sector: General Insurance, Actuarial, Insurance 
    


Location: City of London 
    


Job Ref: SB223_1685725205 
    


Job Type: Permanent 
    


Salary: £100,000 - £120,000 per year 
    


Contact: Sam Baker 
    


Start Date: ASAP 
    



Job Description

Pricing Data Scientist (Motor)
 A leading motor insurer is looking to expand it's pricing/data science team, seeking a technical strong pricing hire to support pricing improvements.
 The role will focus on the building and deployment of GBMs, primarily for motor risk cost models. This will largely be employing python and involve the advancement of machine learning capabilities. 
Additionally, you'll manage a number of junior analysts and be heavily involved in the direction of the motor product.
 Ideal candidates have extensive motor pricing experience, specifically focusing on risk cost modelling or the deployment GBMs.
 For more information or a confidential conversation about any actuarial or pricing opportunities, please get in touch: sam.baker@eamesconsulting.com
 Eames Consulting is acting as an Employment Agency in relation to this vacancy.



"
305f20171da53b6f,Senior Data Scientist - job post,"£85,000 a year -  Permanent","
Are you a Senior Data Scientist who wants to work in a data-centric tech start-up, dealing with some of the latest technologies in the market?


 This renowned Financial platform is rapidly expanding in Europe, recently receiving significant investment to push their product to the next level. With this investment the company are growing their Data function and are now looking for a Data Science star to come in, with the opportunity of being a driver for new ideas!


 As a Senior Data Scientist, you will be joining a team of established Data Specialists presenting you with the chance to learn and grow along the way. In this role the Data Scientist will study user behaviour, product strategies and market dynamics to provide insights that will influence the strategic direction of the business. You will be hands on in developing and leveraging data-driven frameworks for measurement at one of the most innovative companies on the market.


 As a Data Science Star you will need:

Several years of commercial experience using large data sets
Strong ability in presenting and negotiating with non-technical stakeholders
Strong analytical, statistical and machine learning understanding and the drive to learn more
Expertise in technologies like Python/R, SQL, Big Query, and the drive to learn more
A MSc/PhD in Mathematics, Statistics, Computer Science or similar quant field



 Interested in this Senior Data Scientist role? Please call or reach out to me, Alexander Rutter, even if you don’t have a CV yet, just drop me an email (alexr@consortia.com) or give me a call (0203 397 4565) anyway and let’s start a conversation.

"
e3934fabe6f2734a,Data Science Engineer - job post,,"
The Opportunity
 Roke have a wide range of exciting opportunities for experienced Data Scientists to join our Business Units. Domain experience in an area relevant such as Healthcare, Public Sector, Defence and National Security will be considered.
 This role will expand your abilities through working alongside our wealth of specialist Data Scientists and Software Engineers on various projects, from rapidly prototyped research right through to high grade enterprise systems.
 You could be developing data science solutions within one or more of our client side teams around the UK or working on our ground-breaking projects within one of our UK based offices. Hybrid working can be allowed where possible.
 If you'd like, you could also provide technical leadership to junior member, as well as, interacting with stakeholders during the development cycle. Just let us know your interests.
 Our data analytics work encompasses all types of data, including structured and unstructured data (such as text and image). We use a variety of software, picking the best approach to suit the customers’ needs. For example, you might exploit your software expertise to solve big data or data streaming challenges using open source technologies.
 Alternatively, you might use your statistical background to develop machine-learned models to classify data. Perhaps, you will specialise in data visualisation techniques in order to enable our customers to easily access the required information from their data.  Regardless, your projects will be diverse – working with varying clients, across a number of sectors, using a range of skills. Consequently, we are looking for individuals able to work flexibly across projects in different domains. You might apply your skills to rapidly prototype new approaches & solutions. Equally, you may apply them to complement or advance existing solutions.
 Why We Want You
 You will have data science expertise; however, as this is such a broad area we would consider experience in a subset of any of the following:

 Large scale (‘big data’) data ecosystems, cloud infrastructure and analytic frameworks.
 Techniques and toolkits for data cleansing, data preparation, data processing, fusion and analysis
 Techniques and toolkits for combining data or analysing data streams in real time
 Programming languages and techniques for visualising data

 You enjoy growing your skills and those of your team by regularly learning about new technologies. Most importantly, you judge your achievements by the success and happiness of your team and its customers.
 Roke also operates in the fields of network communications, network connectivity, autonomy and cyber and your familiarity with underpinning concepts in one or more of these areas would be beneficial but not essential.
 Beyond your technical skills, you will be proactive and able to communicate effectively with a variety of internal and external stakeholders. You will work well alone or as part of a team. You will be curious and seek out the best approach/solution/tool for the job at hand.
 Why You Should Join Us
 We have a competitive salary and access to a number of additional flexible benefits, which will cover Health and Wellbeing, Savings and Protection & Life, Leisure and Entertainment.
 Roke has a great community of groups with shared interests. These enable people to share ideas and be passionate about tools, technologies & techniques, which interest them.
 We are committed to a policy of Equal Opportunity, Diversity and Inclusion. Our working environment is friendly, creative and inclusive. We will consider flexible working arrangements and support a diverse work-force and those with additional needs.
 Security Information
 Due to the nature of this position, we require you to be willing and eligible to achieve a minimum of SC clearance. To qualify, you should be a British Citizen and have resided in the UK for the last 5 years for SC and 10 years for DV. For more information about clearance eligibility, please see https://www.gov.uk/government/organisations/united-kingdom-security-vetting

   High level clearance bonus is available and will be considered on application.
 
"
d60e720042b763a4,Data Engineer/Scientist - job post,,"

Helsinkiläinen konsulttitalo etsii pieneen, mutta kasvavaan joukkoonsa data-osaajia. Kyseinen yritys tukee asiakkaitaan digitalisoitumisessa sekä dataliiketoiminnan rakentamisessa. He tarjoavat työntekijöilleen monenlaista projektia, mm. integraation, testauksen sekä datan parissa useilla eri toimialoilla.
 
Tarvetta on erilaisille Datan taitajille, ja varsinkin Data Engineer kokemuksesta on kysyntää. Olisi mahtavaa, jos nautit ongelmanratkaisusta, haastavista työtehtävistä sekä uuden oppimisesta. Osaamisesi mukaan muovautuvassa roolissa mahdollisuutesi ovat rajattomat.
 
Mitä he tarjoavat?

Kompensaation osaamisesi sekä kokemuksesi mukaan
Joustavuutta ja vapautta työntekoon
Toimiston Helsingin ytimessä sekä mahdollisuuden jopa 100 % etätöihin
Tukea ammatillisessa kehittymisessä
Matalahierarkisen työkultturin sekä yhteistä tekemistä
Etuuksia mm. lounas-, liikunta- ja kulttuuriedut, työterveys, joukkoliikenne-etuus sekä laadukkaat välineet työntekoon


Jos kiinnostuit, täytä hakemuslomake tai laita sähköpostia osoitteeseen heini.suhonen@cathcarttechnology.com

   Skills 
   
    Azure GCP AWS Python R SQL Databricks
   





Consultant
Heini Suhonen
Finland
Call +358 9 4245 2477
"
8e009fb13e4794c5,Director/Partner - Data Science & Strategy - job post,"£100,000 - £200,000 a year -  Full-time","


   About Ekimetrics
  



    Ekimetrics is a leader in data science and ML-powered solutions for sustainable performance. For over 16 years, we’ve pioneered the use of ML and advanced data science applied to unified marketing measurement, holistic business optimization and broad-ranging sustainability goals. 
  



   We help companies rethink the way they operate, so they can reconcile financial KPIs with non-financial goals, like brand strength, customer lifetime value and operational effectiveness.
  



    Ekimetrics is an independent firm maintaining offices on 3 continents. Since 2006, we have led more than a thousand data science projects in over 50 countries, generating more than €1bn in profit for our customers.
  



    At Ekimetrics, we believe our best assets are our people. They are what set us apart and drive our success. We encourage entrepreneurial spirit and innovation. We share what we know with others, and, above all, we love what we do. These sentiments are supported by our company values which serve as pillars in our work and attitude: curiosity, creativity, excellence, transmission, and pleasure.
  



    About the Role
  



    As an Associate Partner, you will have two pillars to your role: strategic client development and people development.
  



 You act as a strategic partner by securing new business and expanding our current offerings across existing clients, to support the transition towards asset-based solutions. This includes collaborating with managers and senior managers to identify and unlock new cross-sell opportunities with our newer offers, leading teams on their problem-solving, team management and client management. 
 You lead thought leadership initiatives and own strategic pillars to help us become the reference in data science solutions.
 You are part of the global Partner community to help shape the future of Ekimetrics, connecting the global strategy and contributing to the UK strategy.
 You are also responsible for nurturing and developing the future leaders of Ekimetrics by inspiring, coaching, mentoring and contributing to ensuring we have clear pathways for growth.
 You are an active participant in Eki.Life, visible and approachable by the whole team and willing to share your time with all to continue to enhance our unique culture
 You are seen as a role model and embody our values of Curiosity, Creativity, Excellence, Transmission and Pleasure in your interactions.




   £100,000 - £200,000 a year
  



   About You
  



    Ideally, you have:
  

 Prior experience and deep expertise in data science, analytics and modelling in a business setting, preferably in a consulting firm or other relevant service provider; Or leadership within a highly regarded global corporation with a strong reputation for analytics;
 A demonstrated ability to develop new and long-lasting client relationships at C-suite levels across multiple industries and sectors;
 Experience in launching a new business service, product or pivoting a business offering and managing the internal business change;
 The capacity to develop high impact thought leadership that articulates a forward-thinking view of the market;
 Excellent communication skills – especially translating complex technical findings into insights and stories for stakeholders (internal and external);
 An ability to get things done autonomously and be self-motivated and self-directed in your priorities;
 A team-oriented and collaborative working style, both with clients and within Ekimetrics, at local and at global levels;
 Ability and desire to engage, motivate and develop high performing teams;
 Project management and delivery expertise; and
 A passion for joining a growing team that is part of a bigger structure and desire to help the business thrive. 




   Working for Eki
  



    Working for Ekimetrics is a lot of fun and challenge! We have clients across multiple industries and are constantly looking to innovate and explore new ways of doing things. We come from all over the world, have varied experiences and passions, and all contribute value to Ekimetrics’ success.
  



    We encourage continuous self-development and thought leadership throughout Ekimetrics and foster a culture of transmission and pleasure – we love what we do, and we want to share it!
  





 Ekimetrics is an equal opportunities employer committed to making all employment decisions without regard to race, ethnicity, gender, pregnancy, gender identity or expression, creed, religion, nationality, age, disability, marital status, sexual orientation, military veteran status, current employment status, or any other legally protected categories, subject to applicable law.


"
246ce9eeccf7ac9a,Machine Learning/Computer Vision Scientist (Home W - job post,"£35,000 - £40,000 a year -  Permanent","Machine Learning Engineer/Computer Vision Scientist (Home Working) A skilled Computer Vision Scientist/Engineer to join a team of experienced technical personnel. This is an exciting opportunity to join a young technology company developing a new range of solutions that utilise deep learning techniques to solve real-world computer vision problems. Reporting to the Head of Machine Learning, you will be a technology driven individual with at least 1 years experience in using machine learning for commercial applications. fMachine Learning Engineers/Computer Vision Scientists will have some of the following experience; Knowledge of Computer Science fundamentals such as object-oriented design, algorithm design and evaluation, data structures, problem solving, and complexity analysis Bachelor’s degree or equivalent with a significant focus on computer vision (object detection & tracking; low light image enhancement; person re-identification; and video semantic understanding) or similar from a top-tier university. Experience using a range of Machine Learning Frameworks and conversions Experience using the Python programming language Demonstrable experience of evaluating and deploying DL solutions in an embedded environment for real-time execution Desired Skills/Experience; Masters in the area of Computer Science with a focus on ML/DL Experience of computer vision algorithm optimisation for embedded and GPU based Demonstrable interest in computer vision both in and out of the Use of version control software (SVN, GIT, ) The company operates an entirely remote working policy. The successful candidate would be expected to travel to a central London location on average 2 times per month for face to face company meetings (project planning, sprint, reviews). As a home worker, we would expect you to have an appropriate working environment and excellent internet access."
aefed732fee8ab9b,"Senior Data Scientist, Markets & Next Gen Buying - job post",Full-time,"

  The Trade Desk is a global technology company with a mission to create a better, more open internet for everyone through principled, intelligent advertising. Handling over 1 trillion queries per day, our platform operates at an unprecedented scale. We have also built something even stronger and more valuable: an award-winning culture based on trust, ownership, empathy, and collaboration. We value the unique experiences and perspectives that each person brings to The Trade Desk, and we are committed to fostering inclusive spaces where everyone can bring their authentic selves to work every day.
 


   Do you have a passion for solving hard problems at scale? Are you eager to join a dynamic, globally-connected team where your contributions will make a meaningful difference in building a better media ecosystem? Come and see why Fortune magazine consistently ranks The Trade Desk among the best small-medium-sized workplaces globally.
 


   We are looking for Senior Data Scientists to join the markets team. In markets, we build innovative products to ensure advertisers are buying media as efficiently as possible, design algorithms to regulate ad spend while balancing pre-negotiated contracts and KPI performance, and conduct fundamental research on forecasting and planning that will shift the ad buying paradigm in TV.
 


   WHAT YOU WILL DO
 

 Our Data Scientists are end-to-end owners. You will participate actively in all aspects of designing, researching, building, delivering and monitoring data-focused products for our clients.
 Data Scientists contribute to more than our product – they build up our team. Through a combination of mentoring and technical leadership, they make others better and raise the bar for those around them.
 Depending on the team, you may either be working with advanced statistical models on complex data, cutting edge ML models or recommendation engines to optimize ad performance.
 In this team you will work on the development and productionisation of ETLs and data science models (statistical/ML/optimisation/recommendation) that operate on truly big data.
 You will also build prototypes to prove the idea and advise engineers to build up dashboards as well as reporting and measurement capabilities using Vertica as our data warehouse.



   WHO YOU ARE:
 

 You have a sustained track record of making significant, self-directed, and end-to-end contributions to large and impactful machine learning projects. You think beyond just the task at hand to deeply understand the 'why' behind what you are doing.
 You have a strong sense of data intuition. At our scale, many off-the-shelf modeling techniques (open source and enterprise) simply don't work. You are able to work from first principles and intuition to develop solutions and adapt them to a unique environment.
 You are a broadly skilled data scientist with experience embedding models into always-on production systems, working across a variety of technologies and data sources.
 You have a product-focused mindset. You have the passion and ability to contribute to the process of discovering what will delight our clients and push forward one of the world’s largest and most influential industries toward a vision of openness, transparency, and evidence-based decision-making.
 You work with confidence and without ego. Our data scientists have deep knowledge and exercise a high degree of leadership in their daily work. You have strongly-held, defensible ideas, and advocate for what you believe is right. You are also adept at identifying and evaluating trade-offs, willing to be proven wrong, and quick to walk through fire to support your fellow teammates.
 You value, seek out, and foster diversity. We are a global team from many diverse backgrounds, with different experiences and perspectives. To complement this team, you will welcome ideas that are different from your own and be skilled at finding and building from common ground.
 You are a creative thinker, not bound by ""the way things have always been done."" What you know is less important than how well you learn and innovate. We don't need data scientists who know all the answers; we need data scientists who can invent the answers no one has thought of yet, to the questions yet to be asked.



   WHAT YOU BRING TO THE TABLE:
 

 You have an abundance of intellectual curiosity and are enthusiastic to learn (and teach) new technologies / techniques.
 You are you comfortable working on an agile, distributed team spanning multiple time zones and continents.
 You are able to communicate effectively across both technical and non-technical audiences.
 You have over 6 years of experience working in a data-driven role. Some of those years of experience may have been spent pursuing an advanced degree in a quantitative field, but it’s not a requirement. What and how you can contribute is what’s most important to us which is why our consideration is not limited by the level of education you have.
 You have experience with big data technologies such as Spark or AWS; are able to write efficient SQL; and are proficient in one or more of the following programming languages: R, Python, Java, or Scala. Variety of technical challenge is one of the best things about working at The Trade Desk as a data scientist though which is why we do not expect you to know every technology we use when you start. What we care about is that you can learn quickly and solve complex problems using the best tools for the job.



   The Trade Desk does not accept unsolicited resumes from search firm recruiters. Fees will not be paid in the event a candidate submitted by a recruiter without an agreement in place is hired; such resumes will be deemed the sole property of The Trade Desk. The Trade Desk is an equal opportunity employer. All aspects of employment will be based on merit, competence, performance, and business needs. We do not discriminate on the basis of race, color, religion, marital status, age, national origin, ancestry, physical or mental disability, medical condition, pregnancy, genetic information, gender, sexual orientation, gender identity or expression, veteran status, or any other status protected under federal, state, or local law.
 
"
79c1b7d443aa6d5e,Machine Learning Bioinformatician - job post,"Full-time, Permanent","
The Machine Learning Operations group at Oxford Nanopore Technologies is responsible for the engineering which enables training of ML models and their deployment in production. 
About Us... 
Oxford Nanopore Technologies is headquartered at the Oxford Science Park outside Oxford, UK, with satellite offices and commercial presence in many global locations across the US, APAC and Europe. Oxford Nanopore employs from multiple subject areas including nanopore science, molecular biology and applications, informatics, engineering, electronics, manufacturing and commercialisation. The management team, led by CEO Dr Gordon Sanghera, has a track record of delivering disruptive technologies to the market. 
Oxford Nanopore's sequencing platform is the only technology that offers real-time analysis (for rapid insights), in fully scalable formats from pocket to population scale, that can analyse native DNA or RNA and sequence any length of fragment to achieve short to ultra-long read lengths. 
Our goal is to enable the analysis of any living thing, by anyone, anywhere. We offer real-time nanopore-based DNA/RNA sequencing technology: accessible, easy to use and fully scalable for any requirement. 
We are looking for an expert senior Bioinformatician within the ML Ops group to help enable detailed bioinformatics analysis within the wider ML Group. 
The Machine Learning Operations group at Oxford Nanopore Technologies is responsible for the engineering which enables training of ML models and their deployment in production. 
The Details... 
Working with the Director of Machine Learning operations in: 
Contributing to bioinformatics pipelines to enable the analysis of machine learning models produced by the ML group. This exciting time to join this new and growing team! 
Using their bioinformatics knowledge to help ML engineers understand and interpret the biological relevance of their models and use relevant bioinformatics metrics to analyse their ML models. 
Keeping up to date with the latest development in bioinformatics 
Optimising the performance of bioinformatics pipelines used in production. 
Mentoring junior employees and presenting their knowledge of bioinformatics to the wider ML group. 
What We're Looking For... 
You will hold at least a MSc (or equivalent experience) in Bioinformatics, Biology, Mathematics, Physics or a related subject area. You will have extensive experience with working with bioinformatics tools. 
Ways to stand out: 

A good track record and publications in Bioinformatics and/or machine learning. 
Experience with workflow systems such as Snakemake, CWL and Nextflow 
Experience with modern C++, Python and related programming languages. 
Contributions to open source projects. 
Familiarity with Natural Language Processing or time series analysis. 

Please note that no terminology in this advert is intended to discriminate on the grounds of a person's gender, marital status, race, religion, colour, age, disability or sexual orientation. Every candidate will be assessed only in accordance with their merits, qualifications and abilities to perform the duties of the job.





Oxford Nanopore's goal is to bring the widest benefits to society through enabling the analysis of anything, by anyone, anywhere. The company has developed a new generation of nanopore-based sensing technology enabling the real-time, high-performance, accessible and scalable analysis of DNA and RNA. The technology is used in more than 100 countries to understand the biology of humans and diseases, plants, animals, bacteria, viruses and whole environments. 

Oxford Nanopore was founded in 2005 as a spin-out from the University of Oxford and now employs over 1000 employees around the world.

"
